GDP251,GDP253,GDP254,GDP255,GDP259,GDP260,GDP261,GDP263,GDP264,GDP266,GDP267,IPS13,IPS18,IPS25,IPS34,IPS38,IPS43,IPS306,PMP,UTL11,CES006,CES011,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,LHEL,LHELX,LHNAG,LBMNU,CES151,CES155,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,HSNE,HSMW,HSSOU,HSWST,PMI,PMNO,PMDEL,PMNV,MOCMQ,MSONDQ,GDP274_1,GDP274_2,GDP274_3,GDP275_1,GDP275_2,GDP275_3,GDP275_4,GDP276_1,GDP276_3,GDP276_4,GDP276_5,GDP276_6,GDP276_7,GDP276_8,GDP280A,GDP281A,GDP282A,GDP284A,GDP285A,GDP287A,GDP288A,PSCCOMR,PW561R,PMCP,CES277R,CES278.R,LBOUT,LBPUR7,LBLCPU,FYFF,FYGM3,FYGT1,FYGT10,Sfygm6,Sfygt1,Sfygt10,sFYAAAC,sFYBAAC,FM1,MZMSL,FM2,FMFBA,FMRRA,BUSLOANS,CCINRV,EXRUS,EXRSW,EXRJAN,EXRUK,EXRCAN,FSPCOM,FSPIN,FSDXP,FSPXE,FSDJ,HHSNTN,DATE
6.035749,-1.284868,0.132005,3.39278,-3.535854,14.442966,5.008297,15.634834,15.836395,8.687257,1.614862,-0.35797,0.297962,15.531312,14.860297,2.699555,7.335898,7.838162,56.666667,82.8021,3.403477,4.684383,2.197014,-0.555363,2.981077,1.892795,2.759711,1.376534,3.524582,0.44194,-1.666667,0.023333,2.597698,2.208988,41.2,0,-0.233333,-0.266667,-19.74878,-28.409685,-1.875883,12.249144,-15.178631,4.841559,5.709323,6.531363,5.889801,54.9,59.433333,54.333333,44.9,2.779973,11.120134,-3.682396,-0.573663,-2.730665,-0.196115,3.022411,-34.227343,1.131275,0.563502,-13.487665,0.018942,3.792916,0.377651,-0.048985,-0.156439,-0.377631,0.40718,-0.108614,0.664436,-2.976297,-3.289272,-2.434777,-5.073075,-59.601903,49.233333,1.818113,0.775108,5.161068,2.216206,-1.699223,0.246667,-0.013333,0.203333,0.133333,0.22,0.803333,1.65,0.877366,1.49005,-2.4367,-0.847045,-0.230416,-0.514472,-4.632691,0.537765,4.355344,6.31934,2.637037,-5.003109,1.036725,7.906624,19.30686,21.484152,-0.05,-0.08,18.541388,2.733333,1997-04-01
4.949204,17.928214,5.743077,4.461367,14.983732,21.628989,1.811601,9.401478,14.474729,-2.56733,1.590583,13.211733,5.13111,15.242304,14.527254,5.469191,10.231397,-4.289495,60.866667,83.304967,2.307228,4.288171,3.117806,-0.953848,2.275113,1.042899,2.923793,1.499572,3.549302,0.801046,1.666667,0.041333,2.077669,2.238321,41.1,0,-0.133333,0.6,-6.80571,-6.906466,-11.76649,-23.5362,-0.619291,4.941642,5.702671,6.507278,5.852202,55.966667,59,54.9,45.366667,7.925597,28.992279,1.201985,0.572562,3.215901,0.840832,-8.342912,31.273702,-3.063317,-0.243264,5.596624,-1.611645,-1.215929,-0.305029,0.860014,-1.248727,0.644539,0.064091,1.51985,-0.738834,5.036213,-0.030429,0.823243,-0.593219,-12.92601,52.366667,2.412045,1.461413,3.899397,2.056642,0.511662,0.01,0,-0.31,-0.453333,0.086667,0.493333,1.196667,0.92666,1.515599,6.64285,2.724717,1.729077,1.82766,11.828416,-1.051212,-4.727471,7.042308,11.642705,-5.517948,-2.633795,-0.356022,48.202383,47.84504,-0.213333,2.1,40.758388,5.2,1997-07-01
2.938616,9.945658,1.562651,4.117736,2.99969,3.388483,4.057705,-0.382226,6.607482,-2.968443,1.442531,18.025391,6.937627,15.466321,15.97955,4.354965,10.568131,-3.99842,58.733333,83.746233,1.137057,4.152404,4.090938,0.417588,3.187855,3.503186,2.606741,2.732401,4.067863,1.91464,2.333333,0.062,1.818457,1.974955,41.133333,0.166667,-0.2,-0.3,9.506455,-25.224753,-35.691593,-36.350233,-35.086364,4.941642,5.738721,6.53814,5.967001,55.533333,58.5,54.666667,45,4.32846,18.885588,1.176039,1.159915,-2.03,-0.267162,2.290276,-2.735952,1.750893,0.156049,1.871463,0.37815,2.461093,-0.621308,-1.828865,0.245865,0.121809,-1.251496,-0.464946,-0.613714,0.003045,1.731321,1.677229,-5.881637,2.200669,52.633333,3.061533,4.011449,1.909542,4.842065,5.234244,-0.026667,0.043333000000000003,-0.056667,-0.336667,0.076667,0.393333,0.816667,0.971549,1.532205,-1.837015,0.032395,-0.135813,1.381453,1.019486,0.767207,2.089291,2.596713,-15.302213,24.071777,8.718054,6.833857,8.846621,4.678081,-0.026667,0.396667,-5.79946,-0.8,1997-10-01
4.400796,1.775995,5.124006,4.561387,0.603365,17.653775,8.185337,1.721683,14.485981,-9.844407,2.028476,4.344319,-1.032119,9.995813,9.234814,0.089044,5.865021,-7.411013,54.9,83.1572,2.195332,5.136183,3.233133,-0.656406,2.351782,1.313823,2.948565,0.277545,3.863708,0.559804,2,0.026667,1.20738,2.290148,41.066667,-0.1,-0.033333,-0.633333,19.015624,-7.558315,-18.339252,-25.57949,-11.809989,5.085537,5.840642,6.52503,5.916202,53.2,55.533333,52.933333,46.133333,1.484663,-23.302048,-2.369518,-0.774635,2.202147,0.181597,-2.546469,-35.880017,2.195243,-0.11405,-12.894233,0.124446,-0.655872,1.20372,1.538105,0.070613,1.391344,-2.182361,-1.813661,-2.281862,-8.799135,-0.931108,-1.927393,-33.8056,-119.652765,45.566667,3.117222,1.885447,2.9782,6.921006,4.346515,0.013333,-0.036667,-0.17,-0.32,-0.006667,0.26,0.533333,1.081829,1.670636,2.684073,1.737953,1.323607,-1.323287,-0.93691,1.132528,-1.739699,10.695145,11.9379,8.740241,-3.540596,6.020518,28.607825,28.844488,-0.076667,1.756667,22.835074,2.366667,1998-01-01
2.636631,18.07213,4.893617,4.461967,15.351065,11.023434,10.923753,-4.315892,10.827543,9.987626,6.956925,-2.628908,4.135813,6.366399,3.010844,-0.416007,2.628276,-4.959914,52.366667,81.9608,-5.546137,7.002802,0.731173,-1.595773,2.70838,1.814086,1.837057,1.498352,4.275607,1.493468,-1,0.044667,1.173514,1.709047,40.833333,-0.233333,-0.233333,-0.666667,-6.750144,8.703386,-67.003023,-82.668899,-53.45238,4.936869,5.759953,6.583409,5.972961,50.666667,52.333333,51.6,44.7,-4.10593,10.365875,0.083813,1.642511,-2.091849,-0.569458,1.993547,16.561092,0.299355,0.472374,10.088106,1.582261,-3.022713,0.511686,-1.04422,-3.149351,-1.407701,1.591153,1.560943,1.774588,7.00803,-0.507385,0.533775,7.575596,-43.888591,40.3,2.227273,0.516674,0.696027,4.289513,4.281499,-0.02,-0.076667,0.096667,0.01,0.13,0.433333,0.62,1.04439,1.657356,-2.473589,1.645115,-0.209208,-1.605103,-0.560027,-2.911956,6.13563,4.843512,4.580717,22.748909,1.875016,4.597219,33.190424,33.400737,-0.106667,2.576667,33.188407,-1,1998-04-01
4.579167,10.981884,2.805566,4.430003,-3.348077,6.360252,10.747157,-1.703586,5.042561,-3.418473,7.382738,1.148594,0.312848,6.652161,6.793716,-1.701612,2.99871,0.773723,50.9,81.035267,-6.525661,7.50605,-2.663012,-2.164442,2.775209,2.02776,1.000366,2.095046,3.981731,2.036105,-1.333333,-0.056,0.621902,0.636041,40.833333,-0.133333,0.133333,-0.433333,-0.051187,0.403361,26.366459,48.378597,6.948457,4.962845,5.749393,6.639876,6.01453,49.066667,50.7,50.433333,44.033333,-3.366696,-0.264551,4.044217,-5.249779,-0.110183,0.558258,4.758976,16.367257,-0.814058,-0.215512,-3.580589,-1.44847,2.703732,-1.403493,-0.604597,2.558081,-1.111117,1.269251,1.240187,-0.90879,-0.442138,-0.174628,0.871601,-19.764722,-30.448537,36.733333,2.215754,-0.925992,4.75495,4.713209,2.061813,0.033333,-0.153333,-0.316667,-0.393333,0.046667,0.27,0.38,1.289185,1.923506,-0.396199,-0.410415,-0.414657,2.868382,-3.585992,5.209088,-0.262379,5.708725,-6.491325,12.548645,-0.056445,18.265629,-9.381237,-4.890832,0.043333000000000003,-0.116667,-22.950456,-4.366667,1998-07-01
6.030803,23.058028,5.676536,1.279491,2.923205,15.467047,9.491681,14.753586,11.446516,3.598447,3.708316,22.013007,-6.237496,7.58374,15.808767,-1.915426,7.031358,2.397065,50.166667,81.114367,-8.691819,7.00894,0.171553,-2.661434,2.740496,1.91243,1.084922,1.909281,2.920819,1.666697,-2,0.002667,2.411771,5.501686,40.933333,0.033333,-0.1,0.133333,5.389684,-16.460406,-13.304074,-24.914212,-2.985675,5.056246,5.910797,6.67918,5.99313,47.9,48.666667,49.566667,44.766667,12.059318,-16.326253,-1.165916,1.637372,0.108393,0.496518,-6.549927,-7.097495,1.632748,0.300777,1.482543,0.222721,-0.745809,-0.076611,1.478835,2.186931,-0.115529,0.387457,-0.244069,1.887469,4.824936,0.484869,-0.009272,-29.519574,-35.507883,33.7,2.031913,1.292846,2.291376,0.385549,-0.0364,-0.673333,-0.57,-0.703333,-0.533333,0.036667,0.136667,0.416667,1.663826,2.57888,5.878755,5.351327,3.485705,1.996347,7.516387,2.654192,-2.914633,-22.120635,-30.54559,-63.38323,5.295226,7.466255,13.915483,19.931492,-0.023333,1.413333,10.891182,-6.166667,1998-10-01
3.382299,-1.504631,5.171919,4.639754,-7.64437,12.162157,3.434271,-3.49674,10.169285,-2.32132,5.299255,3.051855,3.823802,3.96839,9.388306,3.316822,4.852757,21.091222,55.766667,80.8692,-13.302068,5.18248,-1.263863,-2.536728,2.964386,2.561878,2.04029,2.991772,2.373999,1.805513,4.333333,0.085333,2.577257,0.117308,40.7,0,-0.133333,-0.666667,-21.741944,9.068486,-18.86979,15.730356,-51.613993,5.079332,5.764146,6.727831,5.978042,51.566667,54.433333,51.366667,43.3,7.16097,12.95906,-1.4828,2.193448,-2.104563,-0.446628,-1.423359,-4.184912,4.456987,-1.591087,3.2826,-0.650458,0.206184,0.614517,-0.187135,-3.403512,-0.528315,1.78131,0.186207,0.351782,-2.070719,4.276155,-0.344641,-20.164785,-20.006587,37.133333,1.095009,1.93255,4.236231,5.847076,3.807638,-0.126667,0.153333,0.273333,0.313333,0.006667,0.256667,0.576667,1.435576,2.420252,-3.707924,-5.731568,-3.306266,-1.406005,-2.118142,-14.966378,3.341143,3.282685,18.74603,-10.149731,-10.285705,-8.2241320000000009,45.970731,49.201707,-0.163333,4,32.733527,8.2,1999-01-01
3.295413,18.440862,4.014869,4.531908,2.893902,15.05339,3.433358,4.506651,13.98966,1.732013,2.77635,5.357739,-1.496995,4.852344,11.026674,2.286502,4.085175,3.192594,59.1,80.569533,-11.713122,7.332833,-0.787329,-3.250139,3.027066,2.690844,1.626134,3.036511,1.836751,2.258662,-4,-0.042,0.440769,2.758539,40.766667,0,-0.033333,0.133333,16.301067,-30.86656,8.419517,16.987326,-0.179493,5.021685,5.856027,6.531363,5.958425,54.133333,57.066667,51.4,45.033333,-2.187658,-0.742663,0.765579,-0.053393,4.783367,-0.431991,7.777217,57.607091,-6.647251,0.815112,-0.532054,-1.417353,1.124168,-0.313037,1.225934,1.934785,-0.225909,-1.476938,0.427823,1.623567,7.340999,-3.093212,2.22437,-14.63086,-35.507883,50.933333,2.449804,2.154837,0.875442,-1.309001,0.70609,0.013333,0.046667,0.216667,0.556667,0.13,0.426667,1.086667,1.394485,2.198697,-0.578372,-2.365629,-1.314075,0.951053,-9.481594,2.988801,0.458456,10.534861,23.904358,14.677453,-6.53647,-10.365358,21.880592,20.541905,-0.056667,2.103333,47.096685,-1.166667,1999-04-01
4.642829,8.423333,1.240711,4.655686,-3.147097,13.638818,2.35175,10.427058,13.71202,7.995725,3.347334,4.078816,-2.457054,6.065612,12.12432,0.75413,3.73852,5.55179,58.766667,80.250067,-3.477606,4.619388,-0.061575,-1.933961,2.659902,2.141781,2.288107,2.07259,1.515516,2.494756,-2.333333,-0.031333,1.447316,2.686755,40.866667,0.066667,-0.033333,-0.4,-0.666112,2.359019,-17.020072,-19.448873,-14.813121,5.105945,5.831882,6.6089,5.998937,55.133333,58.533333,53.733333,44.966667,1.963922,26.879989,2.990988,-0.58542,-4.726468,0.247757,-4.417067,-14.067361,1.091077,-0.331562,2.890394,0.809237,-1.532928,0.3657,-1.060448,-0.584765,0.213477,-0.592166,-0.942946,0.04326,0.432854,0.025115,-0.068698,2.073277,95.605441,60.633333,0.983383,1.841373,2.685803,0.347247,0.658134,0.346667,0.196667,0.28,0.343333,0.126667,0.51,1.233333,1.444185,2.218189,-2.643446,-2.047988,-0.07343,0.024705,-2.758364,2.941857,-1.592021,-3.420369,3.559398,-26.279875,-1.138714,3.658507,3.719172,10.165761,-0.003333,-1.433333,9.006595,1.433333,1999-07-01
7.045464,2.763244,8.879844,3.450366,4.12126,-0.008525,4.877037,10.363781,7.90714,9.065319,4.95288,9.736741,8.167726,5.531782,12.393435,7.704459,9.306276,3.312252,60.166667,81.048367,0.026065,5.346007,-0.061585,-0.763812,3.140956,2.463825,1.960816,2.396582,0.17383,2.44677,1,0.047667,2.100139,1.270738,40.9,0,-0.166667,-0.233333,-3.088818,-15.435517,-21.008545,-29.643189,-11.529265,4.985887,5.934012,6.612041,5.957563,57.7,61.566667,56.566667,48.9,4.737167,-3.238281,-2.18617,-0.177185,2.602376,0.549334,3.308287,-11.184889,-1.763605,0.161076,0.272578,2.589702,0.737264,0.24452,0.132897,1.532161,0.743809,1.79362,-0.250994,1.060408,-0.431111,0.478985,0.245828,3.758858,45.60388,68.1,1.640424,-0.276678,6.369802,5.139686,1.266465,0.213333,0.393333,0.446667,0.256667,0.163333,0.563333,1.096667,1.345994,2.098107,6.388567,0.292455,-0.288548,11.774449,11.90998,4.856195,-0.647705,-7.398876,3.91713,-32.182095,7.037772,-3.794317,9.137842,13.652026,-0.016667,-1.316667,-3.053422,0.033333,1999-10-01
1.013798,21.840382,0.304815,5.83552,6.740975,15.635659,4.020571,6.362203,15.48575,-15.022631,3.154492,6.327559,-3.585752,10.178291,14.031522,-1.641845,5.152638,-4.974397,58.8,81.026467,0.599017,5.098137,1.21762,-1.075937,2.564075,2.21933,1.564446,2.471797,0.069511,2.658119,3,0.046333,8.850878,1.634461,40.966667,0,-0.033333,-0.233333,9.448253,15.435517,-19.458804,-21.458094,-17.641271,5.083473,5.821072,6.65071,5.958425,55.8,58.433333,54.566667,48.4,0.027644,-3.038605,-1.95343,3.223083,0.18607,-0.065793,-4.789465,22.750954,0.823068,1.256503,-0.553137,-1.985599,-0.180777,-0.315207,1.184905,3.374916,1.326569,0.911739,3.705881,0.764163,0.443436,4.246265,1.751774,-10.512192,77.619072,74.233333,0.577762,0.409171,-1.422724,10.128505,15.634138,0.37,0.476667,0.58,0.34,0.17,0.666667,0.96,1.23308,1.848964,-4.816345,0.489262,0.820921,0.024705,-1.211236,-1.183267,0.156961,9.57128,21.916308,9.82957,-5.817312,-5.160007,13.083395,20.936179,-0.033333,-1.03,-1.809279,6.3,2000-01-01
6.232828,-9.967167,5.555505,3.814093,16.535963,12.870316,-3.567872,11.562182,15.295124,15.857659,0.068213,2.771127,5.127498,10.976846,7.742397,-0.016068,4.580751,2.562682,55.966667,80.9222,4.760113,0.964686,0.919978,-1.619351,2.831625,1.089808,-0.711983,1.837981,-0.278116,5.983806,-4.333333,-0.045333,1.669991,0.170625,40.8,-0.166667,-0.1,-0.366667,-13.969837,4.894591,-16.779954,-7.076252,-26.29666,4.992698,5.809143,6.58387,5.947164,53.1,52.3,55.1,46.666667,-1.876379,27.135123,3.025534,-0.222406,-0.200941,0.288713,1.019164,-27.266938,2.807871,-0.791345,4.465305,-1.684624,0.653731,0.575738,-1.271839,-8.905593,-1.128015,-0.025607,-2.999124,-0.521033,-5.039013,-8.013981,-3.001122,7.954221,-7.208348,66.6,2.465511,0.787945,7.397146,-2.024063,-5.983262,0.596667,0.193333,0.03,-0.303333,0.246667,0.503333,0.463333,1.589968,2.418278,-2.364915,-1.152164,0.291996,-6.32093,-7.898887,3.328291,1.953479,12.240481,11.139569,-1.146718,-18.66253,7.368515,7.919809,2.092566,-0.046667,-1.886667,-2.472386,-2.933333,2000-04-01
-0.458819,5.826998,2.249385,4.188143,9.126926,-0.218361,-8.292863,10.130838,13.180719,-8.585796,1.245851,-8.206383,1.309389,6.057086,2.622331,-9.036469,-0.470353,2.80233,51.633333,79.858,3.074179,1.080047,0.771149,-2.1903,0.898873,0.340592,-1.826041,0.799944,0.764354,-2.535231,-5.333333,-0.087333,-0.478131,-0.078741,40.666667,-0.1,0.066667,0.4,-1.78104,-3.354012,20.271683,2.642958,37.559444,4.992698,5.729017,6.50329,5.943674,50.7,50.3,52.333333,47.166667,-6.294838,-1.031336,-3.284053,-1.026187,-0.527192,0.793171,1.712958,-2.17143,-2.587052,0.195989,7.030171,0.699671,-0.340215,0.741628,1.740945,-1.035375,0.78546,1.214895,-0.70914,-1.18282,3.408197,5.983015,0.951937,-20.971791,47.85921,59.966667,2.120875,1.136638,-0.777675,4.148725,8.616692,0.246667,0.303333,-0.086667,-0.283333,0,0.113333,-0.123333,1.711986,2.422572,-0.397746,0.381932,-1.919953,6.059942,5.004136,-3.185733,5.040697,7.485833,7.777238,3.801507,-15.105622,0.483491,7.729986,0.419161,-0.046667,-0.966667,6.644742,0.866667,2000-07-01
2.074452,0.726932,3.613186,3.778321,1.154199,0.74987,0.360461,-2.769863,-1.615722,-0.993531,2.436394,-10.693875,3.811663,0.95349,-4.229125,-5.805291,-2.81816,-2.558717,47.433333,78.402833,3.607519,0.509554,-1.224741,-2.897042,1.263456,0.852749,-1.633189,1.250356,2.301592,-0.84652,-2.333333,-0.005667,1.908116,-1.627495,40.4,-0.166667,-0.1,-0.3,-7.044207,-9.183888,-4.595455,28.541659,-39.060384,5.099866,5.673323,6.543912,5.976351,47.033333,46.533333,51.4,43.033333,-5.926311,-13.411721,2.93138,-1.250894,3.492321,-1.499192,1.25451,-11.466787,-1.360985,0.246355,-0.831947,1.313918,0.212947,-0.80974,-2.495807,3.265029,0.55523,-2.073624,0.220661,-0.52015,-3.360444,-3.366064,-0.905056,7.254786,-0.400243,58.533333,2.44648,2.282188,4.238173,-0.493434,-1.542934,-0.046667,0,-0.23,-0.326667,-0.09,-0.116667,-0.45,1.838127,2.647826,-0.453762,0.588985,1.360245,0.522288,-0.361437,-5.827174,-2.519896,12.826698,8.684766,8.005282,-8.277548,11.52214,-31.029745,-41.629532,0.07,-2.776667,-11.00485,-6.3,2000-10-01
-0.492753,6.487538,0.509009,1.113993,-8.656928,-2.792346,2.159996,-5.458031,-3.756117,7.773791,3.888884,-10.969988,-0.628259,-5.975781,-10.387704,-9.641291,-6.854342,0.190466,40.133333,76.268033,3.349618,2.03175,-4.204789,-3.640429,1.179256,-0.822262,-3.925163,0.382071,2.494256,2.425743,-5,-0.141,1.02998,-0.682557,40.1,-0.3,0.333333,0.233333,35.463016,31.676915,38.571402,32.249236,45.438871,4.94876,5.796058,6.604847,5.982256,42.5,39.933333,49.233333,43.233333,-10.193141,-24.927308,0.606745,-1.867143,-0.301471,1.578626,-0.829807,-10.644794,1.699864,0.243616,20.121764,1.130596,-0.818465,1.879042,1.057586,4.523898,0.93774,-3.585454,2.004035,-0.3431,-3.7464750000000002,0.31794,0.511257,-0.179497,-69.365804,56.7,0.250856,-2.108038,-0.470592,2.727709,7.025102,-0.88,-1.2,-1.303333,-0.516667,-0.17,-0.22,0.233333,2.026729,2.832115,6.572489,10.7546,4.640466,1.895375,-2.832699,0.236926,-2.076621,-2.890975,-19.405544,28.956024,3.226168,0.568965,-27.157308,-34.527974,0.07,-1.156667,-2.790618,-13.966667,2001-01-01
1.226782,-0.294581,-0.114372,1.804137,-4.105193,-18.490936,5.48655,-13.556073,-13.480318,8.681739,6.997422,8.152895,-2.667436,-17.059445,-6.42401,-9.969021,-5.660105,4.701912,43.833333,74.515767,2.699504,0.116902,-10.054344,-6.429973,0.035793,-2.783844,-3.611488,-2.721511,1.608696,3.000554,-11,-0.166667,-1.422346,-4.240041,40.033333,-0.033333,0.166667,-0.366667,14.454487,18.991657,13.368969,31.454325,-7.744676,4.988162,5.80413,6.609798,6.01453,42.4,46.066667,46.566667,39.266667,-5.247276,-29.027473,-2.630774,0.036537,-2.926838,-0.496668,-4.935462,28.075717,0.650641,0.658658,-0.553137,-0.343794,-1.82887,-1.585127,0.488018,-0.237905,0.450122,3.723202,-0.470994,-1.38139,-3.059867,-0.767865,-1.567922,5.010208,-2.041687,45.3,-2.340259,1.469385,5.159787,-0.43732,-3.104022,-1.266667,-1.156667,-0.816667,0.22,-0.02,0.12,1.61,1.952585,2.76836,2.509344,1.356163,-0.497241,0.676635,12.153631,-7.246001,-1.430022,14.586202,20.444459,14.931358,-10.29807,3.462744,-13.640549,-16.980683,0.036667,0.776667,5.892595,1.133333,2001-04-01
-1.409732,3.029695,2.394969,1.176144,5.818241,-12.151404,1.791166,-20.089305,-10.871933,0.038493,-2.366894,-2.427696,-2.886431,-16.002638,-9.336929,-2.264931,-6.484227,1.993234,50.2,72.792233,-0.24919,-0.936175,-11.449982,-8.22971,0.093787,-2.010673,-2.479206,-1.498841,0.494997,3.072498,-6.666667,-0.124333,-1.154619,-4.734101,39.9,-0.133333,0.433333,0.733333,-1.701527,41.589366,74.71886,86.480304,60.149252,5.036953,5.763099,6.598509,5.974657,45.333333,51.6,47,37.866667,-5.686663,-32.073551,-0.790122,1.493716,0.42839,0.629203,0.949114,-51.48306,0.765758,-0.227982,-6.379757,1.406495,0.267501,-0.887997,-1.195595,-3.468256,0.044951,-0.493937,1.796951,-0.71514200000000006,0.660484,1.087158,-0.832695,4.229604,-20.728225,37.166667,1.585685,3.765198,1.747726,1.048056,0.360434,-0.83,-0.49,-0.476667,-0.29,-0.046667,0.133333,1.81,2.129417,2.968781,9.265741,-5.012361,-0.98497,8.81287,-0.361437,-3.542061,-1.036943,-3.847985,-13.94268,-3.728649,4.892921,1.315579,-30.471912,-31.751166,0.1,1.673333,-28.551127,-2.466667,2001-07-01
1.576189,31.754227,4.770591,2.31481,-40.341275,-4.284881,-3.813866,-11.407865,-3.48464,8.39474,8.032901,-1.486996,0.813167,-16.659764,-9.090882,-2.626892,-4.922758,3.441163,45.966667,71.530667,-5.294435,-2.192966,-11.625793,-7.435241,-1.282841,-3.372018,-2.945038,-1.677962,0.98816,1.949832,-8.333333,-0.159667,-1.546022,-4.664439,39.766667,-0.166667,0.666667,0.9,35.900345,64.167905,90.076494,73.015025,111.312569,5.026071,5.83286,6.567141,5.899897,43.4,46.466667,49.3,38.266667,-3.000808,-21.633034,2.299062,0.242161,0.282697,-1.244222,0.703367,-27.004819,-2.492634,-0.160719,-8.86738,-1.342519,0.592421,0.035261,0.051127,7.028303,-4.261655,-0.150712,-3.897133,-1.564723,-5.144209,-0.440518,-0.538078,-39.226682,-20.728225,32.833333,2.530705,2.204463,6.037775,3.370628,-2.930266,-1.363333,-1.263333,-1.06,-0.21,0.02,0.336667,2.863333,2.152227,3.152746,-12.455193,5.047838,-0.109568,-7.701081,-0.361437,-2.88774,6.871434,2.577748,-10.262684,7.584423,1.038932,8.876866,-9.017889,-5.74217,0.023333,4.85,-11.979482,-4.233333,2001-10-01
2.705101,-4.320373,3.25285,1.799774,-21.075914,-11.022633,9.860883,5.0451,11.076925,5.773964,3.467368,10.960941,3.542601,-3.743447,4.586762,4.393131,2.989165,7.753088,55.833333,71.8302,-3.883402,-1.514669,-9.580562,-5.452111,-0.400029,-2.356053,-2.574254,-1.776149,-0.221272,1.510684,0,-0.007,-0.62567,-3.484426,39.866667,0.2,0.2,1,-5.932497,-7.570558,57.649246,46.344538,70.56572,5.075174,5.880533,6.681273,6.01045,50.2,59.9,51.5,40.1,6.37236,-13.055426,-2.092791,-1.841985,0.011652,-0.319057,1.982241,47.641383,-0.233114,0.061421,10.883888,1.039988,-0.691966,-0.760613,-0.844424,-5.536804,1.617432,0.717304,-3.635418,2.521383,8.83614,7.922245,1.879984,4.415749,32.344661,45.766667,2.73277,3.244119,5.75592,4.853843,-0.661336,-0.4,-0.183333,0.076667,0.306667,0.13,0.596667,3.353333,1.545196,2.878683,3.156976,-9.189859,-1.681543,1.826584,18.109607,0.232322,-5.413536,10.707014,7.934295,26.994563,-4.553323,3.458152,5.154633,5.038763,-0.003333,-3.286667,18.820354,12.266667,2002-01-01
2.170559,3.559639,1.308325,2.571391,-21.030185,-0.918948,9.08338,10.036783,11.786911,11.736909,0.947998,10.420376,0.440777,-1.214547,12.74287,9.718707,5.06968,-0.044731,59.866667,72.636433,-8.194051,-3.981118,-5.038322,-3.891081,0.430974,-0.584658,-1.412439,-0.429329,-0.23843,1.914474,0,-0.017667,1.065443,0.736452,39.966667,0.2,0.133333,1.633333,-28.030569,18.368515,44.80705,1.05655,88.25269,5.05412,5.80413,6.684195,5.998937,53.033333,60.966667,53.766667,43.333333,5.823698,6.926062,0.336887,3.746097,-0.825694,-1.008478,0.511097,60.234234,2.143183,-0.911635,6.342258,-2.989393,2.899523,0.614376,2.03006,0.33841,1.408479,-0.683439,2.989101,3.856259,11.508902,-9.159139,1.451263,7.337675,92.296245,62.933333,-0.292069,0.141162,1.546976,1.044872,3.561011,0.016667,-0.006667,0.023333,0.023333,0.143333,0.626667,3.383333,1.614182,2.923485,-6.986187,-5.631641,-4.113292,-1.228365,-7.76382,2.051732,-1.316425,-15.639228,-21.110889,-17.435594,10.010117,-10.193984,-22.954127,-29.511066,0.1,0.776667,-7.696031,-0.5,2002-04-01
2.349573,10.921354,0.310147,1.294822,-16.857569,3.240513,1.959671,2.841549,5.513496,2.972522,1.878017,5.332844,0.366122,-0.106783,6.609792,1.832454,2.846908,-2.898199,55,73.138367,-4.081935,-0.07963,-4.890449,-3.511429,0.282111,-0.69016,-0.457758,-1.388513,0.782879,1.071332,-3.333333,-0.022333,1.544327,-1.21208,39.866667,0,-0.1,0.333333,4.872396,-30.319089,-0.815125,-8.139816,5.526711,5.119988,5.883322,6.651141,5.984776,50.333333,51.8,55.033333,43.966667,-0.54801,16.496058,1.75431,-1.624643,-0.784695,-0.074684,-1.900167,-43.379976,-1.898854,-0.287296,0.133185,6.50566,-2.417042,0.735341,-0.830875,0.42922,-0.906213,0.118016,-0.604602,0.125055,-6.344087,0.522916,-0.750444,22.136607,11.497871,64.1,1.839599,1.116938,4.893836,-0.079744,-2.263359,-0.01,-0.073333,-0.53,-0.84,-0.01,0.17,2.616667,2.091045,3.365182,2.250463,1.472883,4.424518,-0.309287,14.233602,0.626101,-2.037888,-18.068379,-27.777944,-24.349102,23.316211,2.362228,-71.011456,-71.731767,0.266667,-7.373333,-61.708586,-9.4,2002-07-01
